listening_hours,skip_ratio,playlist_created,days_since_login,premium_days,liked_songs,podcast_usage,social_shares,churn
17.580792059211188,0.5006307213275685,10,36,356,168,1,5,1
17.723514797688125,0.5218689297004152,7,13,297,184,0,4,0
12.376277870768506,0.15360259231391457,5,18,348,190,1,3,0
14.814620856618157,0.10023575896814947,5,9,539,210,1,4,0
6.705024666807331,0.32954542700709194,9,41,333,198,0,2,1
6.244301453780032,0.3637802433136189,9,27,731,223,0,1,1
16.129332629771515,0.2756762606243118,1,59,256,192,0,3,1
7.011059188886435,0.08762110230846737,8,43,334,224,0,1,1
13.493740128254354,0.20010073347456642,7,24,147,191,1,3,0
9.949007294724822,0.11191597515472267,9,7,110,199,1,2,0
9.80115027564529,0.2602088299328002,9,34,40,175,1,2,1
0.0,0.17841862732633407,5,9,679,187,1,3,0
16.106944698918394,0.24895226288087763,4,20,478,206,0,2,0
9.541319383591752,0.3966242337854742,9,38,660,205,0,2,1
13.511005441247924,0.21405696704666133,5,54,429,225,0,0,1
5.801147843706343,0.20141532583587463,11,46,742,202,1,3,0
10.70099226943294,0.20328346939122194,10,42,831,181,0,2,0
25.079761218668637,0.01965468010922089,9,32,540,214,0,3,0
8.81967375961851,0.11984763877833277,8,59,606,205,0,1,1
2.686384501177926,0.23670725473950605,5,8,653,217,1,3,0
19.435603022655833,0.4567982406168468,8,11,236,223,1,5,0
7.140523963165945,0.28155707756853654,5,59,31,211,0,1,1
10.14319108516494,0.12832783077717166,7,35,76,204,1,3,0
2.1360846138863003,0.5307729044257106,7,54,78,218,1,3,1
10.09624147699153,0.04450348673708113,5,56,37,205,0,1,1
0.0,0.2288343305386314,9,41,954,190,1,3,1
22.852617686371964,0.0962736266789791,11,14,813,202,1,3,0
14.111088801200326,0.29481899244165705,12,39,474,201,1,1,0
9.817982373168624,0.29629146098198084,10,48,73,173,1,7,1
14.03398104857245,0.2111457098913659,7,8,302,230,0,3,0
11.97407212265503,0.16084999331484437,8,26,773,166,1,4,0
5.529976965024946,0.1385744991756009,9,31,557,197,1,3,0
27.077318762312707,0.4128119226623073,7,59,805,208,0,4,0
14.568507143952317,0.660848536368995,7,33,547,231,1,2,0
1.4773765265693655,0.3537294703898613,5,33,261,195,0,4,1
14.765161117170784,0.22593078831649802,7,35,827,220,1,3,0
7.1312475045263595,0.1700248870887003,5,50,760,189,0,7,1
24.6679307530401,0.27585307571418116,10,29,562,200,0,4,0
24.173876086807823,0.32651342069314815,4,59,788,204,1,2,1
12.152108794411802,0.4170091745802064,6,59,424,176,0,3,1
7.116655256070953,0.22431590903324605,7,51,532,167,0,2,1
10.859200556512896,0.6329855579021291,7,48,34,204,1,2,1
5.111982044040264,0.3055087163750927,8,39,932,207,0,3,1
10.120009541681183,0.3702306723120621,9,6,139,218,1,3,0
12.059363476686327,0.3865200822202436,9,44,503,199,1,2,0
7.928131246279824,0.08949655464256759,8,6,794,196,0,4,1
18.436190673393057,0.6962532504015498,10,4,92,189,1,2,1
20.168005196935628,0.1886126236326815,6,20,713,183,1,2,0
2.7188333675566803,0.5880201511201131,6,25,503,200,0,6,0
13.702114085003583,0.5373466857522575,8,19,44,161,1,2,0
18.07117060069116,0.10275038218070705,8,58,830,209,0,3,0
12.829475717264605,0.5679377409138375,9,0,850,232,0,3,0
14.467484096342519,0.43946059670943227,13,43,840,197,0,3,1
7.006105673218986,0.11770859115701347,11,59,278,215,1,5,1
6.134227266661581,0.24188355152865038,6,20,430,208,0,5,0
9.759052497303058,0.20843054766085767,7,12,349,176,0,4,0
20.380716253232038,0.044730516601668935,9,6,863,203,0,3,0
0.0,0.26640649679754785,6,43,476,208,1,1,1
21.637709706882397,0.38429547889841104,4,18,351,205,1,0,0
12.030518713125822,0.1700919823207115,9,41,187,199,1,3,1
20.628984543159127,0.08885537578113338,8,49,614,209,1,1,0
16.581530118484697,0.43171692589941163,13,59,562,179,0,1,1
12.966716313090075,0.5895379838275004,9,6,378,179,1,2,0
3.2960635978629824,0.17055781179649576,4,8,622,175,1,2,0
2.168566679031139,0.2724040086717399,3,55,970,187,0,7,1
11.571896350694855,0.18094232266447283,6,58,821,198,0,4,1
10.919200686227587,0.23957682403507913,6,13,443,178,1,1,0
15.14246422503515,0.13126915265177122,7,18,205,205,0,4,0
23.10359712330243,0.12579691682982994,9,22,161,224,1,3,0
12.829896897349439,0.05471005340839397,13,1,609,215,0,2,0
10.106846051855756,0.28390267348993303,7,34,241,217,0,1,1
13.832852478212818,0.22956910990377108,8,29,938,220,1,0,0
17.115037907598715,0.21898186955447727,8,10,659,203,0,4,0
5.115256530381215,0.3642596278947631,8,11,210,153,1,3,1
1.7756508511778524,0.12534761818384355,5,23,827,205,1,2,0
13.99847365977798,0.8877233309352417,8,34,389,218,0,5,1
14.227120245713367,0.5077119258487302,12,8,288,193,1,2,0
8.439918931300777,0.3273641692748396,8,45,659,209,1,3,1
11.117026525398579,0.5224954794715172,6,19,736,184,1,5,0
7.721130464664776,0.10196154147656429,8,53,189,186,1,1,1
24.808101603513215,0.18263071394763616,5,41,179,213,1,3,0
15.138908367639768,0.49301847101489704,9,42,469,204,0,6,0
6.793386961350414,0.1726158810932893,8,24,836,211,1,2,0
5.355033851356152,0.3284321804050171,5,46,461,193,1,3,1
19.67838099265073,0.4062643904665864,5,4,180,208,1,2,0
8.4754778945347,0.3340014964615366,9,29,303,193,0,3,0
6.955138857515648,0.4736938768903278,8,17,76,198,1,3,1
8.005266031217914,0.030844889862297345,3,56,39,204,0,2,1
9.452630351443757,0.5075200152764243,6,57,863,183,0,3,1
7.855617240572366,0.23211233663363093,4,29,56,225,0,2,0
2.298753889657654,0.17814261449316937,12,16,318,209,0,3,1
10.66617081872059,0.4422281544332758,5,50,749,199,1,3,1
0.0,0.042551421050938586,6,39,550,210,0,2,1
20.20223055408335,0.1114088283401648,13,9,512,212,1,4,0
15.270931954483553,0.6724813401554893,2,33,169,190,1,2,1
7.999103425904577,0.07459254117476018,11,18,542,211,0,2,0
14.548667498840665,0.7160195521143158,9,20,912,193,0,1,0
0.0,0.25260064673182825,4,47,584,186,1,2,1
18.312197816537854,0.1673854917916223,4,43,805,195,0,1,1
12.82628045023985,0.1794412027126778,7,47,724,198,0,1,1
3.816470186157721,0.16422147762542572,8,18,338,211,1,3,1
11.224993450266714,0.11308812334796943,5,17,111,221,1,1,1
6.309559743442947,0.12093903333203838,9,18,618,209,0,3,0
17.54059814119393,0.40489389607365367,10,43,461,200,1,2,0
14.741955861167542,0.2437862218201215,9,3,767,187,0,5,0
11.172774034296461,0.60634071872459,5,12,872,178,0,1,0
11.69395567553546,0.193988409120356,11,22,825,209,0,3,0
14.99606802777081,0.5172927661180208,8,2,806,198,0,1,1
9.417774234000536,0.23866903814160267,2,4,69,202,0,5,0
11.883633495003481,0.2746644894902866,8,55,815,193,1,4,1
8.839913965610991,0.1057989015254744,7,10,737,201,1,5,0
10.172058868936354,0.2598858973472409,10,11,459,205,1,3,0
8.408276755007526,0.15571112599767545,6,37,489,190,1,5,1
6.607005565333636,0.13081322894172273,16,1,921,227,1,2,0
4.223274739151412,0.17795531252389024,5,51,203,236,0,3,1
7.208029852298672,0.2343215247899008,5,37,252,203,0,0,1
4.659508970821056,0.23973358496169347,7,32,798,187,0,1,1
7.35284063913549,0.23755041642568622,10,15,624,187,1,3,0
12.325702102193722,0.26608984187344537,6,32,605,198,1,3,0
18.107578754829923,0.13708822204608978,9,55,201,198,0,0,1
7.580716389488975,0.1745063358934443,9,15,906,203,1,5,0
12.9495932871196,0.45710568612960684,8,5,927,196,1,5,0
4.504852553181776,0.2193079750495659,10,33,664,203,1,3,1
11.809912251035223,0.24464879185688032,5,32,31,187,0,7,0
8.321134611451214,0.3579447692426232,6,43,670,230,0,5,1
23.218972118975238,0.3431256957458159,12,18,963,196,1,3,0
13.616587545309287,0.5471505590747453,4,44,206,210,0,4,1
9.70795839902408,0.1076339932481642,10,3,662,205,1,1,0
14.863948699587507,0.28848363650506365,5,27,95,225,1,3,1
17.644925293427246,0.42214221617735764,5,56,170,188,0,2,1
10.018186403867777,0.2789308751106695,7,31,446,193,0,6,0
18.335703749104297,0.36217905423424973,7,26,410,216,0,2,0
8.502326696770263,0.4427802351321873,11,37,108,190,0,2,1
12.02841769201056,0.692466102767463,13,14,190,212,0,2,0
4.54492750046875,0.24562102362148516,7,49,15,201,0,3,1
16.708593096613427,0.22355097383446698,8,18,644,190,1,6,0
14.272067158075023,0.2309813051374931,14,36,879,193,0,4,0
14.195911791694138,0.29292291453220026,8,3,415,205,0,1,0
5.63091096260434,0.2670341735726996,5,25,784,198,1,1,0
6.375321050282507,0.31960215141063775,11,4,137,206,1,1,0
14.507289568137827,0.7238942164536225,6,34,45,184,0,1,1
14.453553489621708,0.07842034519482603,9,33,653,193,1,3,0
6.74946125628056,0.08394934767972433,5,39,550,200,1,3,1
3.757150092944485,0.15932951382376903,9,21,238,202,0,2,0
11.307543019179947,0.2763409086671994,8,46,984,209,1,1,0
7.747338584246944,0.24764170874868713,6,56,494,187,1,3,1
20.61326757147196,0.40465873188833257,13,50,651,222,1,1,0
6.846674039693854,0.08166512051429935,11,30,373,191,0,2,0
11.15066397484468,0.26751956177639225,7,35,813,210,0,5,0
12.023263129592442,0.39769838499992227,6,20,317,196,0,4,1
5.171404625869046,0.5421086471262556,7,8,150,192,1,4,0
12.792763685513703,0.1399933454990633,10,10,56,204,1,2,0
7.150078054685817,0.13701778908528567,11,14,459,202,0,6,0
6.028294832285602,0.4174602716724028,8,35,792,212,1,3,1
15.685854299885177,0.1582400359383061,7,36,415,217,1,4,0
5.907598919479245,0.4103802831554606,12,13,676,199,0,2,1
6.7475159967028775,0.4107808601312769,9,7,578,198,1,4,0
12.81461224330928,0.23086719298734523,11,48,65,191,0,2,0
7.568879515954544,0.4918730704526333,9,2,884,172,0,7,0
16.414584763665893,0.5857458386303512,8,4,957,188,1,6,0
0.10891343879810123,0.5139313140628713,8,50,403,218,1,2,1
17.593767286160578,0.0995950766523349,10,49,955,213,1,3,0
0.9150495562350525,0.1927058026685152,9,26,257,182,0,5,0
14.294928897565722,0.04264397937274654,11,22,856,224,0,4,0
5.8969909019041715,0.34710369632178595,3,52,362,204,0,1,1
16.99087282373194,0.10064842722951899,5,23,396,202,0,4,0
28.96237953712739,0.1602507705467679,8,35,337,188,1,3,0
7.618906112951129,0.2359909835286014,14,53,740,201,1,6,1
10.551777306364846,0.34923599991211535,14,58,0,195,1,4,1
9.945700976108885,0.08369484518719404,5,9,736,216,0,6,0
12.177763253527598,0.27852919048722596,9,42,476,198,1,2,1
21.67638364332852,0.1788861625480025,12,1,326,211,1,1,0
3.3090235271211323,0.23302283814331784,7,6,839,206,0,3,0
10.448630037283449,0.3273607745479287,6,45,409,200,0,4,1
6.747923910489299,0.17320266007014898,9,43,278,219,1,4,1
18.747317741588823,0.26094975885121235,6,17,737,201,0,3,0
12.127155790689084,0.4484233692978321,7,35,555,197,1,4,1
15.741531144640824,0.13652601517919893,11,23,53,195,0,3,0
9.53700337719122,0.3073032885440254,7,1,176,191,1,4,0
14.289640673768005,0.23356683172984968,6,47,105,226,0,2,1
6.771582258682162,0.2749338146446024,5,25,598,211,1,2,1
8.561191739711628,0.3901929807997496,11,24,654,188,0,3,0
9.372728274289956,0.24132996137092586,9,54,586,180,1,2,1
9.91941468726818,0.38940844437090366,6,15,59,203,1,2,0
17.821169030181927,0.0972395293626536,9,9,354,173,0,1,0
4.925901823598469,0.1763363500853772,4,17,996,208,0,2,1
11.685878810920446,0.023662024976623102,5,35,822,199,1,1,0
10.579043874787539,0.35688716380214786,8,36,426,191,1,1,1
11.79948518862979,0.2731262185559832,8,58,212,224,0,2,1
5.466343714534679,0.20418400501681477,3,0,806,189,0,6,0
17.30697341092385,0.18821132192815623,6,36,830,202,0,5,0
12.20014525503067,0.1730281963107977,8,57,688,209,0,4,1
11.266351370146806,0.1522716605245734,9,52,470,200,0,3,0
5.073909169269821,0.5244993627923374,8,42,760,170,0,5,1
13.048160737866294,0.31671580427055496,6,48,721,187,0,4,1
6.83959792519233,0.40999731342121665,8,3,325,201,1,5,1
16.70104702829077,0.14962986722307073,17,53,785,185,0,0,1
15.195127006688235,0.35795340091928124,5,24,708,207,0,3,0
14.830769277145837,0.07493611633587233,9,2,781,185,1,1,0
11.458925038644525,0.5162577076833589,4,39,837,202,0,4,1
18.73519169967188,0.25138815430062594,3,30,95,193,1,2,0
0.30425916675435616,0.21052725079525494,8,46,656,184,0,4,1
10.700992758186105,0.1914315297156889,5,3,133,218,1,1,0
10.024884091104719,0.34065199129969537,13,49,774,206,0,3,1
15.061996105818956,0.11933368905664259,7,52,940,191,1,3,1
13.441807025727542,0.1587120737110842,4,18,982,194,1,7,0
8.511235269862695,0.040232554087320016,7,46,925,196,1,4,0
8.402161881809251,0.10904650192012437,7,51,428,171,1,6,0
21.682934942499422,0.8082417414174657,11,29,669,190,1,5,0
2.553421339648427,0.34856286321242674,10,14,430,208,0,4,1
11.869271068284545,0.004516510573755229,6,7,184,228,1,1,0
7.403279328071635,0.6718191139515142,8,38,738,199,1,4,1
20.72497986009497,0.5556838380364428,10,38,328,184,1,2,0
18.400930464682414,0.40741667412104976,9,50,806,227,1,3,0
17.195937698720954,0.39995039162615736,6,59,638,202,0,5,0
11.964834736259736,0.07604896228269147,9,36,739,209,1,1,1
8.11958789263629,0.49443885910194546,10,38,283,195,1,5,1
8.519022023771628,0.3553427530105949,4,35,968,224,1,3,1
4.858812344041434,0.16155316642184547,5,35,665,205,0,4,1
3.949844002714853,0.4049866973958652,11,1,517,198,0,1,0
11.760630019678464,0.16131809588802562,11,24,878,210,1,3,1
6.8117268008402245,0.10595311423885927,8,18,527,194,0,3,1
13.868872963246094,0.15836117934025662,17,34,927,187,0,2,0
0.35752247758376043,0.37135028390881447,8,15,238,205,0,4,0
13.921248090206685,0.40859004153355205,9,0,34,186,1,4,0
10.58446988062984,0.09885417728045381,10,9,615,228,1,4,0
7.677462816132833,0.44581320250840023,8,8,404,196,0,1,1
12.189551256290185,0.6076694035839871,9,30,769,213,1,5,0
2.2022168360711607,0.22820006020238848,5,34,28,173,1,2,1
21.422326240001382,0.2629931856888508,7,4,432,199,0,0,0
18.158152903905517,0.29897043297821513,6,48,86,183,1,1,1
17.303421683153992,0.46820725695705306,4,25,707,183,1,3,1
13.726639206906363,0.12806931217700454,6,24,37,193,1,2,0
16.380590498724768,0.23961347563500074,10,26,774,201,1,4,0
7.808547253922993,0.31410911315507856,10,13,550,194,0,3,0
11.898285982311158,0.31543347885850526,7,1,880,220,1,3,0
20.669335113979763,0.658711933482719,8,26,913,225,1,0,0
18.369692807634024,0.2661565442353481,9,59,160,171,0,1,1
20.057456390556794,0.3369454985385462,7,5,867,202,0,4,0
12.284974512218689,0.12785989475704776,13,50,509,213,0,3,0
1.8404586029889707,0.32541086505888084,11,42,836,195,1,2,0
16.148690893631006,0.5761055209500897,7,35,65,193,0,2,1
20.609277993827373,0.28270969373426436,6,26,590,179,0,2,1
6.079732385401967,0.25431438033254966,5,16,100,209,0,1,1
10.031755038372514,0.33700578362775024,9,12,51,198,0,4,1
0.8060075686640396,0.32868171578472716,7,27,315,210,0,3,1
20.896792502521215,0.16943873513558122,12,24,559,203,1,4,1
11.645465921539914,0.5151692897896355,11,36,195,190,1,4,1
12.90624067522263,0.5492146799960401,7,39,300,217,1,4,1
16.60611494541753,0.035846483575790976,7,54,402,184,0,3,0
17.377189513093967,0.1938588924044601,6,0,575,214,1,4,0
15.555241616974648,0.23859006907877053,7,24,35,184,1,1,0
10.23308752042447,0.13050128899192254,7,36,569,184,1,5,0
16.36213345602914,0.1788522999421538,12,50,314,208,1,4,0
0.8691206413647468,0.7173400930050662,7,49,966,205,0,6,1
16.023029060636034,0.33216633189464895,6,30,900,197,1,3,0
13.961501989945052,0.18990578465942948,5,38,631,181,0,3,0
2.2072806615214464,0.39082021791066784,8,49,122,203,1,2,1
11.137348042124222,0.3213049951224194,7,37,562,179,0,1,1
5.081115377782612,0.25839022956125357,9,32,474,225,0,4,1
16.264823609106017,0.24305911239623249,8,24,549,200,0,4,0
20.075197720557675,0.07689557351432592,12,11,153,230,1,4,0
13.35834031454828,0.6979674518925487,6,7,852,194,1,2,0
15.118010633689774,0.22393382620648739,10,13,805,203,1,5,0
21.488481195404333,0.3566005094902875,7,21,141,217,1,5,0
14.17760542919314,0.19476263526870452,8,0,397,206,1,4,0
2.888921981349039,0.14218735967756005,8,23,523,216,0,2,0
14.21765863231591,0.21002007733711942,8,5,540,190,0,1,0
13.557137531016583,0.21311611244392886,5,49,629,215,1,3,0
18.20875914396281,0.0845957453901093,7,36,41,185,0,1,1
3.7115283643121177,0.061724312838673266,9,17,449,213,1,2,0
9.435238993697071,0.3346633502775814,13,45,983,215,1,4,0
2.5980045970694547,0.08582433970957443,5,51,33,194,0,0,1
18.248977216149,0.03704039763207377,10,42,634,192,1,5,0
21.379258506642074,0.17870702122927953,7,23,621,206,1,6,0
15.709248439231551,0.1582333362343732,5,15,185,209,1,5,0
10.128230778691103,0.38426753525801693,10,59,560,186,0,5,1
16.441638869749674,0.3212608317198796,5,44,284,178,0,2,0
20.04257901611805,0.2633196642747693,12,2,109,199,1,2,0
18.403749385478996,0.44318981736408053,13,11,186,199,0,1,1
8.846631334131967,0.6418148366756383,8,13,884,197,0,1,0
9.587967329799339,0.027386758279882625,7,42,499,205,1,5,0
10.359984417238348,0.22942562340849287,5,0,619,175,0,3,0
9.491611127394979,0.45079912017448787,11,37,399,200,0,3,1
20.00332744283644,0.13441036288493086,11,59,506,203,0,2,0
5.0239745931374475,0.21250013297926168,9,15,884,191,0,2,0
18.83325787007982,0.24031116992982732,10,32,974,185,0,3,0
9.431621997761933,0.23096779453701216,0,36,71,179,1,3,1
24.40525600579241,0.20204609555310374,6,59,156,182,0,0,1
16.89498732409716,0.12265708765377457,13,45,647,189,1,2,0
9.355828835012925,0.14577144354687152,10,3,816,193,0,4,0
10.810406482367434,0.3440397665412357,4,58,609,213,1,2,1
7.612152781736247,0.2328315518347037,8,40,174,189,1,4,1
6.5066799861871045,0.3473236346368791,3,28,304,211,1,3,0
20.637503520548286,0.3847877542492677,11,43,158,188,0,6,0
3.535700789672246,0.3266256906859095,9,20,415,215,1,2,1
6.36896458288408,0.11616898594944629,12,35,807,185,0,7,1
3.5751223165578594,0.27462404155267744,4,18,266,197,0,0,0
11.22807744809897,0.41022636698461457,8,43,875,220,1,2,1
11.934376838341091,0.273593351439249,2,30,791,218,1,3,0
14.874505395566297,0.4008383143143666,8,26,717,195,0,4,0
11.106682037224726,0.21492537379569931,7,30,259,189,1,3,1
14.042142408752225,0.29045662935870853,7,6,208,203,0,7,0
14.24074339429767,0.3706630167880625,12,34,407,218,1,2,0
8.167512095317942,0.2962524321540733,9,23,154,218,0,1,0
13.443252026396188,0.05693395421580667,9,40,146,188,1,7,0
16.65603892490816,0.6284669741418354,5,58,714,190,1,5,1
17.115896325451793,0.35422551939932206,4,47,144,203,0,5,0
12.609324078278107,0.10307832814463781,9,0,64,200,0,4,0
2.1422364140854313,0.24281848505249448,11,23,162,185,1,3,0
11.776222978612644,0.3731142712912132,12,7,867,199,0,2,0
11.090979877852385,0.09351718614369409,12,42,933,216,0,0,0
9.67428707379531,0.3056605620233993,10,23,971,194,1,3,1
21.71891800725144,0.34850301417474067,10,53,511,203,0,4,1
19.374636886963497,0.10769469247184588,4,33,186,191,1,3,1
18.68733884796014,0.15451315998144285,2,30,987,214,0,3,0
16.83859841831505,0.21844856085700964,6,12,367,199,0,7,0
13.10813340454411,0.1405035273124558,3,21,958,188,0,1,0
15.812690961210967,0.19692129532922595,7,28,761,212,1,4,0
24.66612218879134,0.1480554877317595,8,53,301,195,0,5,0
12.266696864203409,0.18283250334604909,8,54,712,186,1,3,0
6.746429314843719,0.14031460098521742,13,53,291,189,0,3,1
5.216458223447452,0.2885822746564693,10,56,206,194,0,2,1
14.753126580889134,0.42490625599196086,13,27,623,189,1,5,0
11.014641449953864,0.5169163487285432,10,49,793,211,1,7,1
15.77158692520602,0.1353801418158184,9,25,714,195,0,3,0
16.370878591648385,0.04764846499244872,7,23,950,201,0,2,0
17.670288010289564,0.23331381681916707,8,56,201,189,0,3,0
15.823969942137374,0.14836870980480632,11,28,536,200,0,4,0
2.8487954193867076,0.19589683851738596,7,19,368,196,0,3,0
10.084247581134,0.6272257114439194,12,20,895,212,0,8,0
12.875240304005034,0.22099004286824822,12,31,289,184,0,3,1
9.818578377272178,0.16948784757652743,6,35,17,211,1,1,1
18.57893513466119,0.02930955982215124,11,59,307,198,0,4,1
8.409754574067552,0.30089239338784407,16,55,397,203,1,2,1
2.4792735331794766,0.11307255379642431,4,47,478,207,1,2,1
11.619550692741152,0.41291353200243197,7,34,99,189,0,2,1
8.481960883485886,0.05729608235813496,8,53,576,218,0,4,1
6.737895928226307,0.12856304161893214,10,0,583,191,0,1,0
14.48129009862746,0.03142688383735222,8,17,377,186,1,3,0
9.443373253410437,0.23758292602969305,11,7,756,212,1,6,0
11.746627784450098,0.3850083207129639,6,15,103,216,1,3,0
13.304612982398286,0.06395137109011594,7,9,594,226,1,3,0
12.596360295674348,0.46642281561662163,5,8,39,198,0,6,0
7.812044961838502,0.2729038800934484,10,43,764,211,1,2,1
18.61929701432033,0.4057791997895754,6,5,112,210,0,4,0
11.499908531911442,0.21009703096285431,7,20,545,212,1,6,0
5.4611930908190285,0.12034011200065131,7,30,557,200,0,5,1
14.420488288902297,0.44119375818440265,10,15,611,202,0,4,0
23.35898448820779,0.505125364608693,15,38,580,177,1,4,0
25.966084115874825,0.21305280798637802,9,38,506,186,0,1,0
5.475206274462643,0.21181336853644955,6,43,618,230,0,4,0
18.76391460902468,0.42255174760410036,5,24,7,208,1,4,0
7.486890691799681,0.06680907795200842,10,30,902,215,1,2,0
13.69398219637246,0.10420487034442671,9,5,902,206,1,4,0
11.299609092287785,0.3012459554896708,8,7,840,207,0,2,0
10.822404430659248,0.7354478704185904,7,40,931,195,1,3,1
0.0,0.06629082027433675,4,24,314,191,0,3,1
14.554816706388216,0.5588450412451956,10,21,656,197,0,4,1
6.518943124681239,0.26612108932094675,8,54,383,190,1,2,1
15.272153543493339,0.5686767909569661,6,35,580,200,0,5,1
13.503531717500733,0.16493340144871177,12,8,935,229,0,5,0
9.519010062434539,0.2992209381107897,9,8,122,205,0,5,0
19.340229671326536,0.0482580162103047,4,44,469,177,0,3,0
11.956029156542906,0.06694269287736226,15,34,265,222,0,2,0
21.826483645064897,0.19375507991085886,7,3,989,199,1,1,0
1.5543730580149742,0.3012638509747169,8,40,158,197,1,0,1
9.319657460830555,0.08823915415499468,4,43,669,215,1,1,1
15.36697146595705,0.1737969686260299,6,44,486,192,0,3,0
14.415971148587301,0.1802723548263571,5,19,626,205,1,4,1
11.586436522488603,0.22377509086336358,6,53,475,224,1,3,1
6.65892638642794,0.2605772832249309,12,52,860,190,1,2,1
21.676598516542644,0.27902374944687636,12,18,831,212,1,4,0
16.601528091026655,0.458868327034984,5,54,214,180,1,2,1
18.911653602476356,0.41520291973981466,6,23,799,196,1,3,0
2.6364813653111074,0.30926700228492227,7,18,212,188,0,2,1
29.578853691227287,0.6850008330342652,11,36,314,212,1,2,0
6.4793723946372666,0.17710535106569006,6,8,111,182,0,5,0
6.300239652066146,0.16700875355656122,10,58,33,208,1,5,1
12.61618983183295,0.7912036038742127,14,19,518,185,0,6,0
15.196894221133062,0.23731735327946601,13,31,226,204,0,2,1
11.16133291739456,0.10859221976936094,7,31,97,188,0,4,0
12.43588976591608,0.19344878140566973,11,7,135,182,1,4,0
17.054612930572016,0.08382626242657505,7,18,767,191,1,1,0
9.227458242545636,0.4531527011775629,9,43,121,215,0,5,1
9.849728200325124,0.37825193928960954,9,10,183,172,1,4,0
3.81435891314894,0.22218375355695635,5,49,671,235,1,2,1
3.529607650453203,0.6985181661585428,10,31,244,197,0,0,1
2.9617826333726605,0.27170644898455343,7,36,73,185,0,3,1
6.6532675382916455,0.17383075434882037,4,41,24,200,1,1,1
28.602083352687117,0.3221537785433521,6,42,787,196,0,2,0
12.486180225690942,0.3431059819865291,8,21,319,200,0,1,1
4.386473611198388,0.0639724885501152,13,2,66,183,0,5,0
6.911540214464241,0.5456149146730366,5,9,229,193,0,5,0
11.371479893416705,0.3734386871965557,9,32,873,181,1,3,0
16.72701572418773,0.3563225553781173,5,42,194,193,1,3,0
17.609649335566544,0.35887792371891397,6,20,601,194,1,4,0
4.387787716563604,0.5101916159017553,5,52,257,203,1,2,1
3.501040255694905,0.23026768149798324,12,3,439,228,1,7,0
20.11648066967321,0.2556336030562724,5,24,841,189,0,8,0
5.762047470595149,0.24461259823679604,6,21,577,186,0,2,0
4.548363750446523,0.184167164118668,2,28,876,196,0,4,1
10.42370227036491,0.598488067046169,7,20,770,199,0,2,0
7.772240664065965,0.11893932525153099,8,11,572,200,0,2,0
13.850458838035465,0.14791095496821188,5,33,45,208,1,3,0
19.53503790985262,0.1494938130340612,11,44,606,200,0,3,0
0.38528099958610085,0.4109685966342766,10,34,504,216,0,5,1
13.540182318252597,0.5741491868542749,9,20,379,200,0,1,0
3.0998481142863117,0.3287579928723013,5,44,203,191,0,2,1
5.26781089953222,0.29462870776574496,8,22,687,207,0,2,0
16.236946226122967,0.45508052735716853,4,34,666,212,1,3,0
15.714204847311478,0.29251629330860696,11,50,527,207,0,3,0
12.369401004666205,0.05866956201729106,8,56,205,204,1,4,1
11.089243096192332,0.1873349739237919,8,29,959,179,0,5,0
19.274908217922587,0.32176423280892585,9,8,43,202,0,2,0
23.36856044538905,0.3842054213778845,5,7,253,171,0,3,0
4.510625117342272,0.39679918329928554,13,47,854,197,0,3,1
0.0,0.20773966363274418,5,7,102,198,1,7,0
1.7073853242523338,0.09881402774886192,4,44,305,210,0,1,1
17.20157731379325,0.19787849528713575,14,11,257,196,0,3,0
10.03772055612019,0.11809938276889342,11,14,698,197,0,2,0
14.77008413118689,0.13364223974677344,7,47,122,208,0,3,0
11.07001262558438,0.06321608559848817,5,24,510,197,1,4,0
15.584731396969463,0.19814702882861895,4,5,597,237,0,2,0
15.64639292764291,0.602541069662856,8,27,403,194,0,1,0
14.505431262660853,0.05954487326536878,8,15,168,183,1,4,0
18.22204266498993,0.2916857107093174,6,24,250,176,1,4,1
16.03863346795758,0.1999784399502285,5,31,117,184,0,1,0
19.785769744426005,0.4242702135026819,9,15,542,199,0,1,0
17.08550880923826,0.27112310579667365,8,32,654,195,1,3,0
11.859048983852702,0.3105615577759008,7,50,47,219,0,3,1
10.112220467907813,0.7644442998388699,8,22,894,201,1,3,0
4.980965937844721,0.30127628066765216,13,54,963,206,1,2,0
13.276590641172032,0.09066271891532669,5,51,409,214,0,7,0
12.9492220661061,0.27563059785612043,6,21,211,205,1,0,0
11.76927689388484,0.2850913796721393,7,3,706,179,0,5,0
13.220322928341798,0.1752742807037748,5,46,872,189,1,4,0
18.16417792334093,0.2456645262051429,7,55,81,217,1,4,1
15.68557821282641,0.270712498767166,7,18,814,199,0,0,0
15.301392998503895,0.05262069708911492,9,12,18,190,1,3,0
13.81055560866779,0.08732974821927778,9,9,980,185,1,2,0
9.714099058730486,0.10406461881649427,13,15,48,196,0,2,0
9.863294041083146,0.2940200012094785,4,1,809,192,0,2,0
13.091371107140485,0.30393847946906566,8,1,952,186,1,1,0
20.68231513744294,0.09706759990602144,10,26,722,183,1,3,0
7.679779433486075,0.22777222070512324,11,24,601,174,0,4,1
14.530931256765985,0.12660835249249647,4,34,551,220,1,2,0
24.47387874049449,0.3535724997912537,6,15,631,226,0,4,0
13.041416057408012,0.23861617384561934,7,34,668,230,0,4,1
4.932240860827542,0.1091419307191938,8,2,187,191,1,1,0
